Log file open, 01/23/23 15:26:15
[2023.01.23-21.29.46:232][  0]LogEngine: Initializing Engine...
[2023.01.23-21.29.46:242][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.23-21.29.46:258][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.001 s
[2023.01.23-21.29.46:259][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 8926245CA3165D43D603BDF4F4E6973561F8A3E5), compiling. Is special engine material.
[2023.01.23-21.29.46:262][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 7DDC8655DBE05F0390A1AEF0640DB4B4AC72E4B4), compiling. Is special engine material.
[2023.01.23-21.29.46:264][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 73494A7DB84770E310F3ED8D4B9AF22AD17465ED), compiling. Is special engine material.
[2023.01.23-21.29.46:267][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 064EC68D5BD8117F6D744CD7CAABC1D1A8A23750), compiling. Is special engine material.
[2023.01.23-21.29.46:270][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: D120C1EA2A607B527DC78DAB4AD9EF1CC3406338), compiling. Is special engine material.
[2023.01.23-21.29.46:271][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: 6C58EB20AF8F835877F3C270520754245EB965D4), compiling. Is special engine material.
[2023.01.23-21.29.46:335][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.23-21.29.46:371][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.23-21.29.46:410][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.23-21.29.46:413][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.23-21.29.46:413][  0]LogInit: Texture streaming: Enabled
[2023.01.23-21.29.46:463][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.23-21.29.46:484][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.23-21.29.46:519][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.23-21.29.46:520][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.23-21.29.46:521][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.23-21.29.46:522][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.23-21.29.46:522][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.23-21.29.46:522][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.23-21.29.46:522][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.23-21.29.46:523][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.23-21.29.46:523][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.23-21.29.46:523][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.23-21.29.46:523][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.23-21.29.46:524][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.23-21.29.46:524][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.23-21.29.46:524][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.23-21.29.46:548][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.23-21.29.46:570][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (USB-C Audio)
[2023.01.23-21.29.46:571][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.23-21.29.46:573][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.23-21.29.46:573][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.23-21.29.46:574][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.23-21.29.46:574][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.23-21.29.46:575][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.23-21.29.46:575][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.23-21.29.46:575][  0]LogInit: FAudioDevice initialized.
[2023.01.23-21.29.46:576][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.23-21.29.46:599][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.23-21.29.46:622][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.23-21.29.46:622][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.23-21.29.46:623][  0]LogLiveCoding: Display: First instance in process group "UE_InfernalDuel_UProj_0xfe307645", spawning console
[2023.01.23-21.29.46:632][  0]LogLiveCoding: Display: Waiting for server
[2023.01.23-21.29.47:127][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.23-21.29.47:161][  0]LogInit: Transaction tracking system initialized
[2023.01.23-21.29.47:236][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.23-21.29.47:236][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.23-21.29.47:240][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.004179 seconds (Found 115 uncontrolled assets)
[2023.01.23-21.29.47:308][  0]BlueprintLog: New page: Editor Load
[2023.01.23-21.29.47:639][  0]LocalizationService: Localization service is disabled
[2023.01.23-21.29.47:705][  0]TimingProfiler: Initialize
[2023.01.23-21.29.47:706][  0]TimingProfiler: OnSessionChanged
[2023.01.23-21.29.47:706][  0]LoadingProfiler: Initialize
[2023.01.23-21.29.47:706][  0]LoadingProfiler: OnSessionChanged
[2023.01.23-21.29.47:708][  0]NetworkingProfiler: Initialize
[2023.01.23-21.29.47:708][  0]NetworkingProfiler: OnSessionChanged
[2023.01.23-21.29.47:708][  0]MemoryProfiler: Initialize
[2023.01.23-21.29.47:708][  0]MemoryProfiler: OnSessionChanged
[2023.01.23-21.29.48:138][  0]LogFileCache: Scanning file cache for directory 'C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/' took 0.01s
[2023.01.23-21.29.48:295][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.23-21.29.48:545][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.23-21.29.48:847][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.23-21.29.48:851][  0]SourceControl: Source control is disabled
[2023.01.23-21.29.48:851][  0]LogUnrealEdMisc: Loading editor; pre map load, took 215.939
[2023.01.23-21.29.48:859][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.23-21.29.48:863][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.23-21.29.48:903][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.23-21.29.48:908][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.23-21.29.48:913][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.23-21.29.48:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.23-21.29.48:922][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.23-21.29.48:926][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.23-21.29.48:930][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.23-21.29.48:934][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.23-21.29.48:940][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.23-21.29.48:944][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.23-21.29.48:948][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.23-21.29.48:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.23-21.29.48:959][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.23-21.29.48:965][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.23-21.29.48:978][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.23-21.29.48:983][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.23-21.29.48:987][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.23-21.29.48:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.23-21.29.48:995][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.23-21.29.49:000][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.23-21.29.49:003][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.23-21.29.49:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.23-21.29.49:012][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.23-21.29.49:016][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.23-21.29.49:020][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.23-21.29.49:024][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.23-21.29.49:027][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.23-21.29.49:031][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.23-21.29.49:035][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.23-21.29.49:040][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.23-21.29.49:044][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.23-21.29.49:048][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Light01.uasset"
[2023.01.23-21.29.49:052][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.23-21.29.49:057][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Light02.uasset"
[2023.01.23-21.29.49:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.23-21.29.49:065][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.23-21.29.49:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.23-21.29.49:073][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.23-21.29.49:078][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.23-21.29.49:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.23-21.29.49:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.23-21.29.49:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.23-21.29.49:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.23-21.29.49:113][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.23-21.29.49:114][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.23-21.29.49:119][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.23-21.29.49:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.23-21.29.49:127][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.23-21.29.49:130][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.23-21.29.49:135][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.23-21.29.49:138][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.23-21.29.49:142][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.23-21.29.49:146][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.23-21.29.49:150][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.23-21.29.49:154][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.23-21.29.49:159][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.23-21.29.49:162][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.23-21.29.49:166][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.23-21.29.49:170][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.23-21.29.49:174][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.23-21.29.49:178][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.23-21.29.49:183][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.23-21.29.49:187][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
